entity_i,entity_j,city,category,elast,w_ij,cross_uniform,block
532389,532389,Kolkata,,-0.9252,,,own_diag
532389,532389,Mumbai,,-0.9252,,,own_diag
532389,532389,Others,,-0.9252,,,own_diag
532389,532389,Pune,,-0.9252,,,own_diag
532393,532393,Bangalore,,-0.9252,,,own_diag
532393,532393,Chennai,,-0.9252,,,own_diag
532393,532393,Delhi-NCR,,-0.9252,,,own_diag
532393,532393,Hyderabad,,-0.9252,,,own_diag
532393,532393,Others,,-0.9252,,,own_diag
532393,532393,Pune,,-0.9252,,,own_diag
536247,536247,Bangalore,,-0.9252,,,own_diag
536247,536247,Delhi-NCR,,-0.9252,,,own_diag
536247,536247,Hyderabad,,-0.9252,,,own_diag
536247,536247,Kolkata,,-0.9252,,,own_diag
536247,536247,Others,,-0.9252,,,own_diag
537173,537173,Bangalore,,-0.9252,,,own_diag
537173,537173,Delhi-NCR,,-0.9252,,,own_diag
537173,537173,Hyderabad,,-0.9252,,,own_diag
537173,537173,Others,,-0.9252,,,own_diag
542154,542154,Delhi-NCR,,-1.0128,,,own_diag
542154,542154,Others,,-1.0128,,,own_diag
545408,545408,Bangalore,,-1.0055,,,own_diag
545408,545408,Chennai,,-1.0055,,,own_diag
545408,545408,Others,,-1.0055,,,own_diag
545915,545915,Bangalore,,-1.244,,,own_diag
545915,545915,Chennai,,-1.244,,,own_diag
545915,545915,Hyderabad,,-1.244,,,own_diag
545915,545915,Mumbai,,-1.244,,,own_diag
545915,545915,Others,,-1.244,,,own_diag
545915,545915,Pune,,-1.244,,,own_diag
561937,561937,Bangalore,,-0.9252,,,own_diag
561937,561937,Delhi-NCR,,-0.9252,,,own_diag
561937,561937,Hyderabad,,-0.9252,,,own_diag
561937,561937,Kolkata,,-0.9252,,,own_diag
561937,561937,Others,,-0.9252,,,own_diag
570520,570520,Ahmedabad,,-1.0763,,,own_diag
570520,570520,Bangalore,,-1.0763,,,own_diag
570520,570520,Chandigarh Tricity,,-1.0763,,,own_diag
570520,570520,Chennai,,-1.0763,,,own_diag
570520,570520,Delhi-NCR,,-1.0763,,,own_diag
570520,570520,Hyderabad,,-1.0763,,,own_diag
570520,570520,Kolkata,,-1.0763,,,own_diag
570520,570520,Lucknow,,-1.0763,,,own_diag
570520,570520,Mumbai,,-1.0763,,,own_diag
570520,570520,Others,,-1.0763,,,own_diag
570520,570520,Pune,,-1.0763,,,own_diag
625390,625390,Bangalore,,-0.9252,,,own_diag
625390,625390,Hyderabad,,-0.9252,,,own_diag
3588,21833,Ahmedabad,Dal & Pulses,0.045,0.33333,0.045,within_cat_cross
3588,32385,Ahmedabad,Dal & Pulses,0.045,0.33333,0.045,within_cat_cross
3588,32386,Ahmedabad,Dal & Pulses,0.045,0.33333,0.045,within_cat_cross
21833,3588,Ahmedabad,Dal & Pulses,0.045,0.33333,0.045,within_cat_cross
21833,32385,Ahmedabad,Dal & Pulses,0.045,0.33333,0.045,within_cat_cross
21833,32386,Ahmedabad,Dal & Pulses,0.045,0.33333,0.045,within_cat_cross
32385,3588,Ahmedabad,Dal & Pulses,0.045,0.33333,0.045,within_cat_cross
32385,21833,Ahmedabad,Dal & Pulses,0.045,0.33333,0.045,within_cat_cross
32385,32386,Ahmedabad,Dal & Pulses,0.045,0.33333,0.045,within_cat_cross
32386,3588,Ahmedabad,Dal & Pulses,0.045,0.33333,0.045,within_cat_cross
32386,21833,Ahmedabad,Dal & Pulses,0.045,0.33333,0.045,within_cat_cross
32386,32385,Ahmedabad,Dal & Pulses,0.045,0.33333,0.045,within_cat_cross
3586,3587,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3586,3588,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3586,3795,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3586,16661,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3586,21835,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3586,24055,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3586,31999,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3586,32385,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3586,126995,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3586,495092,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3587,3586,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3587,3588,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3587,3795,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3587,16661,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3587,21835,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3587,24055,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3587,31999,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3587,32385,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3587,126995,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3587,495092,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3588,3586,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3588,3587,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3588,3795,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3588,16661,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3588,21835,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3588,24055,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3588,31999,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3588,32385,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3588,126995,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3588,495092,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3795,3586,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3795,3587,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3795,3588,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3795,16661,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3795,21835,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3795,24055,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3795,31999,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3795,32385,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3795,126995,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3795,495092,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
16661,3586,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
16661,3587,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
16661,3588,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
16661,3795,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
16661,21835,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
16661,24055,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
16661,31999,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
16661,32385,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
16661,126995,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
16661,495092,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
21835,3586,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
21835,3587,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
21835,3588,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
21835,3795,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
21835,16661,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
21835,24055,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
21835,31999,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
21835,32385,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
21835,126995,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
21835,495092,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
24055,3586,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
24055,3587,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
24055,3588,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
24055,3795,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
24055,16661,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
24055,21835,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
24055,31999,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
24055,32385,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
24055,126995,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
24055,495092,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
31999,3586,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
31999,3587,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
31999,3588,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
31999,3795,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
31999,16661,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
31999,21835,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
31999,24055,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
31999,32385,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
31999,126995,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
31999,495092,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
32385,3586,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
32385,3587,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
32385,3588,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
32385,3795,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
32385,16661,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
32385,21835,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
32385,24055,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
32385,31999,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
32385,126995,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
32385,495092,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
126995,3586,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
126995,3587,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
126995,3588,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
126995,3795,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
126995,16661,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
126995,21835,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
126995,24055,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
126995,31999,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
126995,32385,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
126995,495092,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
495092,3586,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
495092,3587,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
495092,3588,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
495092,3795,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
495092,16661,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
495092,21835,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
495092,24055,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
495092,31999,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
495092,32385,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
495092,126995,Bangalore,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3587,3588,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
3587,16661,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
3587,21835,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
3587,21836,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
3587,31999,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
3587,75468,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
3587,126995,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
3587,495092,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
3588,3587,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
3588,16661,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
3588,21835,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
3588,21836,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
3588,31999,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
3588,75468,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
3588,126995,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
3588,495092,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
16661,3587,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
16661,3588,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
16661,21835,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
16661,21836,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
16661,31999,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
16661,75468,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
16661,126995,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
16661,495092,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
21835,3587,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
21835,3588,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
21835,16661,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
21835,21836,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
21835,31999,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
21835,75468,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
21835,126995,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
21835,495092,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
21836,3587,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
21836,3588,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
21836,16661,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
21836,21835,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
21836,31999,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
21836,75468,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
21836,126995,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
21836,495092,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
31999,3587,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
31999,3588,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
31999,16661,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
31999,21835,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
31999,21836,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
31999,75468,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
31999,126995,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
31999,495092,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
75468,3587,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
75468,3588,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
75468,16661,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
75468,21835,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
75468,21836,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
75468,31999,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
75468,126995,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
75468,495092,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
126995,3587,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
126995,3588,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
126995,16661,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
126995,21835,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
126995,21836,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
126995,31999,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
126995,75468,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
126995,495092,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
495092,3587,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
495092,3588,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
495092,16661,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
495092,21835,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
495092,21836,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
495092,31999,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
495092,75468,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
495092,126995,Chandigarh Tricity,Dal & Pulses,0.01688,0.125,0.01688,within_cat_cross
3586,3587,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3586,3588,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3586,3795,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3586,16661,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3586,21835,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3586,24055,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3586,31999,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3586,126995,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3586,495092,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3587,3586,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3587,3588,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3587,3795,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3587,16661,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3587,21835,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3587,24055,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3587,31999,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3587,126995,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3587,495092,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3588,3586,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3588,3587,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3588,3795,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3588,16661,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3588,21835,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3588,24055,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3588,31999,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3588,126995,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3588,495092,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3795,3586,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3795,3587,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3795,3588,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3795,16661,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3795,21835,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3795,24055,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3795,31999,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3795,126995,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3795,495092,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
16661,3586,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
16661,3587,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
16661,3588,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
16661,3795,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
16661,21835,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
16661,24055,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
16661,31999,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
16661,126995,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
16661,495092,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
21835,3586,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
21835,3587,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
21835,3588,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
21835,3795,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
21835,16661,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
21835,24055,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
21835,31999,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
21835,126995,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
21835,495092,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
24055,3586,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
24055,3587,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
24055,3588,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
24055,3795,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
24055,16661,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
24055,21835,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
24055,31999,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
24055,126995,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
24055,495092,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
31999,3586,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
31999,3587,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
31999,3588,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
31999,3795,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
31999,16661,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
31999,21835,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
31999,24055,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
31999,126995,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
31999,495092,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
126995,3586,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
126995,3587,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
126995,3588,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
126995,3795,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
126995,16661,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
126995,21835,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
126995,24055,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
126995,31999,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
126995,495092,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
495092,3586,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
495092,3587,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
495092,3588,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
495092,3795,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
495092,16661,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
495092,21835,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
495092,24055,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
495092,31999,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
495092,126995,Chennai,Dal & Pulses,0.015,0.11111,0.015,within_cat_cross
3586,3587,Delhi-NCR,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3586,3588,Delhi-NCR,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3586,3795,Delhi-NCR,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
3586,16661,Delhi-NCR,Dal & Pulses,0.0135,0.1,0.0135,within_cat_cross
